name,time,EAR
,18:56:18.918067,0.25507751757888103
,18:56:20.588049,0.2433284461334374
,18:56:22.005061,0.2465556556556565
,18:57:05.651544,0.19825319452800164
,18:58:27.120859,0.23261243595976022
,18:58:29.875463,0.26122633251998795
,18:58:31.615695,0.23250975921848008
,19:16:13.490272,0.25507751757888103
,19:16:15.028831,0.2433284461334374
,19:16:16.438881,0.285858
,19:16:17.824784,0.19825319452800164
,19:16:19.216883,0.23261243595976022
rajn,19:17:37.389534,0.26122633251998795
rajn,19:17:39.388403,0.23250975921848008
rajn,19:17:41.171509,0.25507751757888103
rajn,19:17:42.957719,0.2433284461334374
rajn,19:17:44.752858,0.2465556556556565
Rushi,22:43:42.794289,0.19825319452800164
Rushi,22:43:44.912540,0.23261243595976022
Rushi,22:43:46.530870,0.26122633251998795
Rushi,22:48:36.615798,0.23250975921848008
Rushi,23:04:17.643387,0.25507751757888103
Rushi,23:04:19.440751,0.2433284461334374
Rushi,23:25:55.011229,0.34327055705896425
Rushi,23:26:36.125100,0.3164599985368877
Rushi,23:26:36.439916,0.30295511861790114
Rushi,23:26:37.160493,0.32279174527072924
Rushi,23:27:48.220487,0.3379554835656292
Rushi,23:27:48.508309,0.3538954515036082
Rushi,23:27:48.701189,0.32797532957994496
Rushi,23:27:51.431586,0.19868617538144645
Rushi,23:27:53.323082,0.2382294435554625
Rushi,23:27:56.287812,0.3671279554454883
Rushi,23:27:56.387750,0.36798541360389947
Rushi,23:27:56.488689,0.36640550042560127
Rushi,23:27:56.591625,0.3153430134262205
Rushi,23:27:56.694561,0.3423648837660555
Rushi,23:27:56.797498,0.378707117304656
Rushi,23:27:56.899435,0.33992646477248345
Rushi,23:27:57.100310,0.332966206549845
Rushi,23:27:57.200250,0.3025807730079456
Rushi,23:27:57.491070,0.3226261965706972
Rushi,23:27:57.592005,0.34305701701338287
Rushi,23:27:58.178643,0.3787235679913177
Rushi,23:28:03.261607,0.22250906187227154
Rushi,23:28:05.062893,0.24315628042263604
Rushi,23:28:07.639041,0.25076082833435864
Rushi,23:28:10.363916,0.37557051324773827
Rushi,23:28:10.720695,0.3280758211840028
